"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,0,2749580,1,11,"__amd_rocclr_fillBufferAligned",1,386948686267188,386948686271148,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,2,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",2,386948686929604,386948686950764,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,3,6,"__amd_rocclr_copyBuffer",3,386948687025006,386948687028646,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,4,11,"__amd_rocclr_fillBufferAligned",4,386948687081047,386948687083847,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,5,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",5,386948687093248,386948687113888,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,6,11,"__amd_rocclr_fillBufferAligned",6,386948687123328,386948687126048,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,7,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",7,386948687135089,386948687155329,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,8,11,"__amd_rocclr_fillBufferAligned",8,386948687164529,386948687167209,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,9,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",9,386948687176130,386948687196450,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,10,11,"__amd_rocclr_fillBufferAligned",10,386948687205370,386948687208050,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,11,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",11,386948687217131,386948687237411,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,12,11,"__amd_rocclr_fillBufferAligned",12,386948687246411,386948687249291,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,13,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",13,386948687258452,386948687278812,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,14,11,"__amd_rocclr_fillBufferAligned",14,386948687288052,386948687290732,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,15,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",15,386948687299773,386948687320013,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,16,11,"__amd_rocclr_fillBufferAligned",16,386948687329053,386948687331774,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,17,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",17,386948687340774,386948687361094,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,18,11,"__amd_rocclr_fillBufferAligned",18,386948687370054,386948687372775,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,19,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",19,386948687381815,386948687402295,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,20,11,"__amd_rocclr_fillBufferAligned",20,386948687411575,386948687414416,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,21,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",21,386948687423576,386948687444056,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,22,11,"__amd_rocclr_fillBufferAligned",22,386948687453057,386948687455817,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,23,19,"(anonymous namespace)::reduce_v3_wave_atomic(float const*, float*, unsigned long)",23,386948687464777,386948687485137,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749580,24,6,"__amd_rocclr_copyBuffer",24,386948687530498,386948687533618,0,0,16,0,128,512,1,1,512,1,1
